,url,sentence,title,body,arbitration
149,https://stackoverflow.com/questions/18176594,When to use generic methods and when to use wild-card?,When to use generic methods and when to use wild-card?,"I am reading about generic methods from OracleDocGenericMethod. I am pretty confused about the comparison when it says when to use wild-card and when to use generic methods. Quoting from the document. -CODE- . Don't we think wild card like (Collection<? extends E> c); is also supporting kind of polymorphism? Then why generic method usage is considered not good in this? Continuing ahead, it states, -CODE- . What does this mean? They have presented the example: -CODE- . The document discourages the second declaration and promotes usage of first syntax? What's the difference between the first and second declaration? Both seems to be doing the same thing? Can someone put light on this area.",no
150,https://stackoverflow.com/questions/1783912,How to use BigInteger?,How to use BigInteger?,"I have this piece of code, which is not working: -CODE- . The sum variable is always 0. What am I doing wrong?",yes
151,https://stackoverflow.com/questions/3317381,When should I use which?,What is the difference between Collection and List in Java?,What is the difference between Collection and List in Java? When should I use which?,no
152,https://stackoverflow.com/questions/11552248,When to use @QueryParam vs @PathParam,When to use @QueryParam vs @PathParam,"I am not asking the question that is already asked here: What is the difference between @PathParam and @QueryParam. This is a ""best practices"" or convention question. When would you use @PathParam vs @QueryParam. What I can think of that the decision might be using the two to differentiate the information pattern. Let me illustrate below my LTPO - less than perfect observation. PathParam use could be reserved for information category, which would fall nicely into a branch of an information tree. PathParam could be used to drill down to entity class hierarchy. Whereas, QueryParam could be reserved for specifying attributes to locate the instance of a class. For example, [1]/Vehicle/Car?registration=123. [2]/House/Colonial?region=newengland. /category?instance: -CODE- . vs /category/instance: -CODE- . vs ?category+instance: -CODE- . I don't think there is a standard convention of doing it. Is there? However, I would like to hear of how people use PathParam vs QueryParam to differentiate their information like I exemplified above. I would also love to hear the reason behind the practice.",no
153,https://stackoverflow.com/questions/3034054,When to use Spring Integration vs. Camel?,When to use Spring Integration vs. Camel?,"As a seasoned Spring user I was assuming that Spring Integration would make the most sense in a recent project requiring some (JMS) messaging capabilities (more details). After some days working with Spring Integration it still feels like a lot of configuration overhead given the amount of channels you have to configure to bring some request-response (listening on different JMS queues) communications in place. Therefore I was looking for some background information how Camel is different from Spring Integration, but it seems like information out there are pretty spare, I found: [1]http://java.dzone.com/articles/spring-integration-and-apache (Very neutral comparison between implementing a real-world integration scenario in Spring Integration vs. Camel, from December 2009). [2]http://hillert.blogspot.com/2009/10/apache-camel-alternatives.html (Comparing Camel with other solutions, October 2009). [3]http://raibledesigns.com/rd/entry/taking_apache_camel_for_a (Matt Raible, October 2008). Question is: what experiences did you make on using the one stack over the other? In which scenarios would you recommend Camel were Spring Integration lacks support? Where do you see pros and cons of each? Any advise from real-world projects are highly appreciated.",no
154,https://stackoverflow.com/questions/286846,and we currently use Hibernate as our persistence provider and use its EntityManager.,Describe the architecture you use for Java web applications?,"Let's share Java based web application architectures! There are lots of different architectures for web applications which are to be implemented using Java. The answers to this question may serve as a library of various web application designs with their pros and cons. While I realize that the answers will be subjective, let's try to be as objective as we can and motivate the pros and cons we list. Use the detail level you prefer for describing your architecture. For your answer to be of any value you'll at least have to describe the major technologies and ideas used in the architecture you describe. And last but not least, when should we use your architecture? I'll start... Overview of the architecture We use a 3-tier architecture based on open standards from Sun like Java EE, Java Persistence API, Servlet and Java Server Pages. [1]Persistence. [2]Business. [3]Presentation. The possible communication flows between the layers are represented by: -CODE- . Which for example means that the presentation layer never calls or performs persistence operations, it always does it through the business layer. This architecture is meant to fulfill the demands of a high availability web application. Persistence Performs create, read, update and delete (CRUD) persistence operations. In our case we are using (Java Persistence API) JPA and we currently use Hibernate as our persistence provider and use its EntityManager. This layer is divided into multiple classes, where each class deals with a certain type of entities (i.e. entities related to a shopping cart might get handled by a single persistence class) and is used by one and only one manager. In addition this layer also stores JPA entities which are things like Account, ShoppingCart etc. Business All logic which is tied to the web application functionality is located in this layer. This functionality could be initiating a money transfer for a customer who wants to pay for a product on-line using her/his credit card. It could just as well be creating a new user, deleting a user or calculating the outcome of a battle in a web based game. This layer is divided into multiple classes and each of these classes is annotated with @Stateless to become a Stateless Session Bean (SLSB). Each SLSB is called a manager and for instance a manager could be a class annotated as mentioned called AccountManager. When AccountManager needs to perform CRUD operations it makes the appropriate calls to an instance of AccountManagerPersistence, which is a class in the persistence layer. A rough sketch of two methods in AccountManager could be: -CODE- . We use container manager transactions so we don't have to do transaction demarcation our self's. What basically happens under the hood is we initiate a transaction when entering the SLSB method and commit it (or rollback it) immediately before exiting the method. It's an example of convention over configuration, but we haven't had a need for anything but the default, Required, yet. Here is how The Java EE 5 Tutorial from Sun explains the Required transaction attribute for Enterprise JavaBeans (EJB's): -CODE- . Presentation Our presentation layer is in charge of... presentation! It's responsible for the user interface and shows information to the user by building HTML pages and receiving user input through GET and POST requests. We are currently using the old Servlet's + Java Server Pages (JSP) combination. The layer calls methods in managers of the business layer to perform operations requested by the user and to receive information to show in the web page. Sometimes the information received from the business layer are less complex types as String's and integers, and at other times JPA entities. Pros and cons with the architecture Pros [1]Having everything related to a specific way of doing persistence in this layer only means we can swap from using JPA into something else, without having to re-write anything in the business layer.. [2]It's easy for us to swap our presentation layer into something else, and it's likely that we will if we find something better.. [3]Letting the EJB container manage transaction boundaries is nice.. [4]Using Servlet's + JPA is easy (to begin with) and the technologies are widely used and implemented in lots of servers.. [5]Using Java EE is supposed to make it easier for us to create a high availability system with load balancing and fail over. Both of which we feel that we must have.. Cons [1]Using JPA you may store often used queries as named queries by using the @NamedQuery annotation on the JPA entity class. If you have as much as possible related to persistence in the persistence classes, as in our architecture, this will spread out the locations where you may find queries to include the JPA entities as well. It will be harder to overview persistence operations and thus harder to maintain.. [2]We have JPA entities as part of our persistence layer. But Account and ShoppingCart, aren't they really business objects? It is done this way as you have to touch these classes and turn them into entities which JPA knows how to handle.. [3]The JPA entities, which are also our business objects, are created like Data Transfer Objects (DTO's), also known as Value Objects (VO's). This results in an anemic domain model as the business objects have no logic of their own except accessor methods. All logic is done by our managers in the business layer, which results in a more procedural programming style. It's not good object oriented design, but maybe that's not a problem? (After all object orientation isn't the only programming paradigm which has delivered results.). [4]Using EJB and Java EE introduces a bit of complexity. And we can't use purely Tomcat (adding an EJB micro-container isn't purely Tomcat).. [5]There are lots of issues with using Servlet's + JPA. Use Google for more information about these issues.. [6]As the transactions are closed when exiting the business layer we can't load any information from JPA entities which is configured to be loaded from the database when it's needed (using fetch=FetchType.LAZY) from inside the presentation layer. It will trigger an exception. Before returning an entity containing these kinds of fields we have to be sure to call the relevant getter's. Another option is to use Java Persistence Query Language (JPQL) and do a FETCH JOIN. However both of these options are a little bit cumbersome..",no
155,https://stackoverflow.com/questions/1957645,When to use an assertion and when to use an exception,When to use an assertion and when to use an exception,"Most of the time I will use an exception to check for a condition in my code, I wonder when it is an appropriate time to use an assertion? For instance, -CODE- . Could you indicate how an assertion fits in here? Should I use an assertion? It seems like I never use assertions in production code and only see assertions in unit tests. I do know that in most cases, I can just use exception to do the checking like above, but I want to know appropriate way to do it ""professionally"".",no
156,https://stackoverflow.com/questions/3964211,When to use AtomicReference in Java?,When to use AtomicReference in Java?,When do we use AtomicReference? Is it needed to create objects in all multithreaded programs? Provide a simple example where AtomicReference should be used.,yes
157,https://stackoverflow.com/questions/462297,How to use Class<T> in Java?,How to use Class<T> in Java?,"There's a good discussion of Generics and what they really do behind the scenes over at this question, so we all know that Vector<int[]> is a vector of integer arrays, and HashTable<String, Person> is a table of whose keys are strings and values Persons. However, what stumps me is the usage of Class<>. The java class Class is supposed to also take a template name, (or so I'm being told by the yellow underline in eclipse). I don't understand what I should put in there. The whole point of the Class object is when you don't fully have the information about an object, for reflection and such. Why does it make me specify which class the Class object will hold? I clearly don't know, or I wouldn't be using the Class object, I would use the specific one.",no
158,https://stackoverflow.com/questions/7105745,Default jackon behaviour seems to use both properties (getters and setters) and fields to serialize and deserialize to json.,how to specify jackson to only use fields - preferably globally,Default jackon behaviour seems to use both properties (getters and setters) and fields to serialize and deserialize to json. I would like to use the fields as the canonical source of serialization config and thus don't want jackson to look at properties at all. I can do this on an individual class basis with the annotation: -CODE- . But I don't want to have to put this on every single class... Is it possible to configure this globally? Like add some to the Object Mapper?,no
159,https://stackoverflow.com/questions/1605332,when we use nio FileChannel versus normal FileInputStream/FileOuputStream to read and write files to filesystem.,Java NIO FileChannel versus FileOutputstream performance / usefulness,"I am trying to figure out if there is any difference in performance (or advantages) when we use nio FileChannel versus normal FileInputStream/FileOuputStream to read and write files to filesystem. I observed that on my machine both perform at the same level, also many times the FileChannel way is slower. Can I please know more details comparing these two methods. Here is the code I used, the file that I am testing with is around 350MB. Is it a good option to use NIO based classes for File I/O, if I am not looking at random access or other such advanced features? -CODE- .",yes
160,https://stackoverflow.com/questions/1239723,I don't want to use setMaxResults if possible.,How do you do a limit query in HQL?,"In Hibernate 3, is there a way to do the equivalent of the following MySQL limit in HQL? -CODE- . I don't want to use setMaxResults if possible. This definitely was possible in the older version of Hibernate/HQL, but it seems to have disappeared.",no
161,https://stackoverflow.com/questions/15150133,[2]Java clients need to use AMQP protocol client libraries to connect / use RabbitMQ.,JMS and AMQP - RabbitMQ,"I am trying to understand what JMS and how it is connected to AMQP terminology. I know JMS is an API and AMQP is a protocol. Here are my assumptions (and questions as well) [1]RabbitMQ uses AMQP protocol (rather implements AMQP protocol). [2]Java clients need to use AMQP protocol client libraries to connect / use RabbitMQ. [3]Where does JMS API come into play here? JMS API should use AMQP client libraries to connect to RabbitMQ?. [4]Usually we use JMS to connect Message brokers like RabbitMQ, ActiveMQ, etc. Then what is the default protocol used here instead of AMQP?. Some of the above may be dumb. :-) But trying to wrap my head around it.",no
162,https://stackoverflow.com/questions/8075373,How do we decide when to use which?,"File.separator vs FileSystem.getSeparator() vs System.getProperty(""file.separator"")?","There seems to be three identical ways to get the platform-dependent ""file separator"" platform-independently: [1]java.io.File.separator. [2]java.nio.file.FileSystems.getDefault().getSeparator();. [3]System.getProperty(""file.separator""). How do we decide when to use which? Is there even any difference between them?",no
163,https://stackoverflow.com/questions/14978699,Things I don't want to use in Android: common.cache,Is it a good idea to use Google Guava library for Android development?,"I am involved in the development of Android application which is a rather ""thick"" mobile client for a Web service. It heavily communicates with the server but also has a lot of inner logic too. So, I decided to use some features of Google Guava library to simplify development process. Here is a list of features I'm very interested in: immutable collections, base utils, collection extensions, functional programming sugar and idioms (common.collect and common.base), primitives utilities (common.primitives), hashing utilities (common.hash), concurrent utils (futures and AsyncFunction). Things I don't want to use in Android: common.cache (see question below), common.eventbus (we have better Android specific libs for this, such as Otto), common.io (we can use okio for Android now). I read that using Guava for Android can significantly slow down compilation process and also decrease the whole runtime performance: Bad performance with Guava Cache on Android (in this case it is reasonable and there is no need to use Guava's cache for Android) and Adding Google Guava to Android project - significantly slows down the build . So, is it efficient to use Guava library in Android project or this library is designed to be used only for the server-side development, and I should go with standard solutions? Any explanations will be very appreciated.",no
164,https://stackoverflow.com/questions/12295891,How to use ArgumentCaptor for stubbing?,How to use ArgumentCaptor for stubbing?,In Mockito documentation and javadocs it says : -CODE- . but I don't understand how ArgumentCaptor can be used for stubbing. Can someone explain the above statement and show how ArgumentCaptor can be used for stubbing or provide a link that shows how it can be done?,yes
165,https://stackoverflow.com/questions/4088080,"I usually use getString(), getInt(), etc.",Get boolean from database using Android and SQLite,"How can I obtain the value of a boolean field in an SQLite database on Android? I usually use getString(), getInt(), etc. to get the values of my fields, but there does not seem to be a getBoolean() method.",no
166,https://stackoverflow.com/questions/3728616,Can I use Boolean/boolean instead?,Boolean vs boolean in Java,There are discussions around Integer vs int in Java. The default value of the former is null while in the latter it's 0. How about Boolean vs boolean? A variable in my application can have 0/1 values. I would like to use boolean/Boolean and prefer not to use int. Can I use Boolean/boolean instead?,no
167,https://stackoverflow.com/questions/1183801,Should I use Vaadin Framework,Should I use Vaadin Framework,"I just tried to play with Vaadin Framework and it seems to me very easy to use. Plus what I like about his framework is that it is built on top of Google Web Toolkit (GWT). What do you think, should I continue using this framework or it's better to stick with GWT?",no
168,https://stackoverflow.com/questions/5935892,Should I use JSTL ?,if...else within JSP or JSTL,"I have a kind of open-ended question.. I want to have a HTML code based on condition (desktop/ipad)..say Condition 1/Condition 2. I want to have separate HTML snippets for each of these conditions... -CODE- . The condition I want to test (in JS) is; -CODE- . Now this has to be implemented in a .jsp page... So how do I do that? Should I use JSTL ? What is the best way? The main thing is that only corresponding code should actually be loaded/rendered e.g. if condition 1 is true, the HTML code in condition 2 should not be executed at all (apart from being hidden in the browser)",no
169,https://stackoverflow.com/questions/13744450,When should we use Observer and Observable?,When should we use Observer and Observable?,"An interviewer asked me: What is Observer and Observable and when should we use them? I wasn't aware of these terms, so when I got back home and started Googling about Observer and Observable, I found some points from different resources: -CODE- . I found this example: -CODE- . But I don't understand why we need Observer and Observable? What are the setChanged() and notifyObservers(message) methods for?",yes
170,https://stackoverflow.com/questions/8066501,Should I use try-with-resources in another way?,How should I use try-with-resources with JDBC?,"I have a method for getting users from a database with JDBC: -CODE- . How should I use Java 7 try-with-resources to improve this code? I have tried with the code below, but it uses many try blocks, and doesn't improve the readability much. Should I use try-with-resources in another way? -CODE- .",no
171,https://stackoverflow.com/questions/7105745,how to specify jackson to only use fields - preferably globally,how to specify jackson to only use fields - preferably globally,Default jackon behaviour seems to use both properties (getters and setters) and fields to serialize and deserialize to json. I would like to use the fields as the canonical source of serialization config and thus don't want jackson to look at properties at all. I can do this on an individual class basis with the annotation: -CODE- . But I don't want to have to put this on every single class... Is it possible to configure this globally? Like add some to the Object Mapper?,no
172,https://stackoverflow.com/questions/1301691,Which concurrent Queue implementation should I use in Java?,Which concurrent Queue implementation should I use in Java?,"From the JavaDocs: [1]A ConcurrentLinkedQueue is an appropriate choice when many threads will share access to a common collection. This queue does not permit null elements.. [2]ArrayBlockingQueue is a classic ""bounded buffer"", in which a fixed-sized array holds elements inserted by producers and extracted by consumers. This class supports an optional fairness policy for ordering waiting producer and consumer threads. [3]LinkedBlockingQueue typically have higher throughput than array-based queues but less predictable performance in most concurrent applications.. I have 2 scenarios, one requires the queue to support many producers (threads using it) with one consumer and the other is the other way around. I do not understand which implementation to use. Can somebody explain what the differences are? Also, what is the 'optional fairness policy' in the ArrayBlockingQueue?",no
173,https://stackoverflow.com/questions/10116961,I know how to use HTTPURLConnection,Can you explain the HttpURLConnection connection process?,"I am using HTTPURLConnection to connect to a web service. I know how to use HTTPURLConnection but I want to understand how it works. Basically, I want to know the following: [1]On which point does HTTPURLConnection try to establish a connection to the given URL?. [2]On which point can I know that I was able to successfully establish a connection?. [3]Are establishing a connection and sending the actual request done in one step/method call? What method is it?. [4]Can you explain the function of getOutputStream and getInputStream in layman's term? I notice that when the server I'm trying to connect to is down, I get an Exception at getOutputStream. Does it mean that HTTPURLConnection will only start to establish a connection when I invoke getOutputStream? How about the getInputStream? Since I'm only able to get the response at getInputStream, then does it mean that I didn't send any request at getOutputStream yet but simply establishes a connection? Do HttpURLConnection go back to the server to request for response when I invoke getInputStream?. [5]Am I correct to say that openConnection simply creates a new connection object but does not establish any connection yet?. [6]How can I measure the read overhead and connect overhead?.",no
174,https://stackoverflow.com/questions/22454839,and I don't know how to use it.,Android adding simple animations while setvisibility(view.Gone),"I have designed a simple layout.I have finished the design without animation, but now I want to add animations when textview click event and I don't know how to use it. Did my xml design looks good or not? Any suggestions would be appreciated. My XML: -CODE- . My java: -CODE- .",no
175,https://stackoverflow.com/questions/31696485,Why use Optional.of over Optional.ofNullable?,Why use Optional.of over Optional.ofNullable?,"When using the Java 8 Optional class, there are two ways in which a value can be wrapped in an optional. -CODE- . I understand Optional.ofNullable is the only safe way of using Optional, but why does Optional.of exist at all? Why not just use Optional.ofNullable and be on the safe side at all times?",no
176,https://stackoverflow.com/questions/3807662,EJB's - when to use Remote and/or local interfaces?,EJB's - when to use Remote and/or local interfaces?,"I'm very new to Java EE and I'm trying to understand the concept of Local interfaces and Remote interfaces. I've been told that one of the big advantages of Java EE is that it is easy to scale (which I believe means you can deploy different components on different servers). Is that where Remote and Local interfaces come in? Are you supposed to use Remote interfaces if you expect your application to have different components on different servers? And use Local interfaces if your application is only going to reside on one server? If my assumptions above are correct, how would you go about choosing whether to use Local or Remote interfaces for a new application, where your unsure of what the volume of traffic would be? Start off by using Local interfaces, and gradually upgrade to Remote interfaces where applicable? Thanks for any clarification and suggestions.",no
177,https://stackoverflow.com/questions/408820,more useful/advised to use than swing or vice-versa?,What is the difference between Swing and AWT?,Can someone please explain me what's the difference between Swing and AWT? Are there any cases where AWT is more useful/advised to use than swing or vice-versa?,no
178,https://stackoverflow.com/questions/3728616,I would like to use boolean/Boolean and prefer not to use int.,Boolean vs boolean in Java,There are discussions around Integer vs int in Java. The default value of the former is null while in the latter it's 0. How about Boolean vs boolean? A variable in my application can have 0/1 values. I would like to use boolean/Boolean and prefer not to use int. Can I use Boolean/boolean instead?,no
179,https://stackoverflow.com/questions/7637144,Please use Android Tools > Fix Project Properties,Android requires compiler compliance level 5.0 or 6.0. Found '1.7' instead. Please use Android Tools > Fix Project Properties,"Did anybody have similar problem with this, I import android project and I get errors like : -CODE- . I got errors to delete all @Override above functions. I have Windows 7 x64, jvm7 x64. Does anyone have clue what is wrong ?( I done Android Tools -> Fix Project Properties but didn;t help )",no
180,https://stackoverflow.com/questions/4542550,"We currently use apache collections, string utils, etc.",What are the big improvements between guava and apache equivalent libraries?,"We currently use apache collections, string utils, etc. I need to decide if we should switch from the apache foundations implementation. The important criteria is ease of developers use. Performance/memory usage is not yet an important issue for us. Speed of development is the key criteria at this point. I would appreciate opinions about how the developer's life became significantly easier with guava.",no
181,https://stackoverflow.com/questions/3964211,When do we use AtomicReference?,When to use AtomicReference in Java?,When do we use AtomicReference? Is it needed to create objects in all multithreaded programs? Provide a simple example where AtomicReference should be used.,yes
182,https://stackoverflow.com/questions/2222560,Maybe I forgot to say I use eclipse maven plugin ..,maven build failed: Unable to locate the Javac Compiler in: jre or jdk issue,"I have my JAVA_HOME set to : -CODE- . After I run maven install I get this message from eclipse: Reason: -CODE- . I'm certain that this is the tricky part : -CODE- . When I run configuration its set to JRE6, how do I change it to JDK 1.6 which I have already installed. EDIT. I even tried to modify the plugin : -CODE- . Still I get the same error. Maybe I forgot to say I use eclipse maven plugin .. how can I change from JRE to JDK in eclipse ?",no
183,https://stackoverflow.com/questions/1318347,How to use Java property files?,How to use Java property files?,"I have a list of key/value pairs of configuration values I want to store as Java property files, and later load and iterate through. Questions: [1]Do I need to store the file in the same package as the class which will load them, or is there any specific location where it should be placed?. [2]Does the file need to end in any specific extension or is .txt OK?. [3]How can I load the file in the code. [4]And how can I iterate through the values inside?.",no
184,https://stackoverflow.com/questions/10826293,"[4]Since we use Spring already, the solution should make use of Spring Security..",RESTful Authentication via Spring,"Problem: We have a Spring MVC-based RESTful API which contains sensitive information. The API should be secured, however sending the user's credentials (user/pass combo) with each request is not desirable. Per REST guidelines (and internal business requirements), the server must remain stateless. The API will be consumed by another server in a mashup-style approach. Requirements: [1]Client makes a request to .../authenticate (unprotected URL) with credentials; server returns a secure token which contains enough information for the server to validate future requests and remain stateless. This would likely consist of the same information as Spring Security's Remember-Me Token.. [2]Client makes subsequent requests to various (protected) URLs, appending the previously obtained token as a query parameter (or, less desirably, an HTTP request header).. [3]Client cannot be expected to store cookies.. [4]Since we use Spring already, the solution should make use of Spring Security.. We've been banging our heads against the wall trying to make this work, so hopefully someone out there has already solved this problem. Given the above scenario, how might you solve this particular need?",no
185,https://stackoverflow.com/questions/29669393,Then I tried to use -Dspring.config.location,Override default Spring-Boot application.properties settings in Junit Test,"I have a Spring-Boot application where the default properties are set in an application.properties file in the classpath (src/main/resources/application.properties). I would like to override some default settings in my JUnit test with properties declared in a test.properties file (src/test/resources/test.properties) I usualy have a dedicated Config Class for my Junit Tests, e.g. -CODE- . I first thought that using @PropertySource(""classpath:test.properties"") in the TestConfig class would do the trick, but these properties will not overwrite the application.properties settings (see Spring-Boot Reference Doc - 23. Externalized Configuration). Then I tried to use -Dspring.config.location=classpath:test.properties when invoking the test. That was successful - but I don't want to set this system property for each test execution. Thus I put it in the code: -CODE- . which unfortunatly was again not successful. There must be a simple solution on how to override application.properties settings in JUnit tests with test.properties that I must have overlooked.",no
186,https://stackoverflow.com/questions/5199359,Why do some still use primitive types in Java?,Why do people still use primitive types in Java?,"Since Java 5, we've had boxing/unboxing of primitive types so that int is wrapped to be java.lang.Integer, and so and and so forth. I see a lot of new Java projects lately (that definitely require a JRE of at least version 5, if not 6) that are using int rather than java.lang.Integer, though it's much more convenient to use the latter, as it has a few helper methods for converting to long values et al. Why do some still use primitive types in Java? Is there any tangible benefit?",no
187,https://stackoverflow.com/questions/15150133,JMS API should use AMQP client libraries to connect to RabbitMQ?.,JMS and AMQP - RabbitMQ,"I am trying to understand what JMS and how it is connected to AMQP terminology. I know JMS is an API and AMQP is a protocol. Here are my assumptions (and questions as well) [1]RabbitMQ uses AMQP protocol (rather implements AMQP protocol). [2]Java clients need to use AMQP protocol client libraries to connect / use RabbitMQ. [3]Where does JMS API come into play here? JMS API should use AMQP client libraries to connect to RabbitMQ?. [4]Usually we use JMS to connect Message brokers like RabbitMQ, ActiveMQ, etc. Then what is the default protocol used here instead of AMQP?. Some of the above may be dumb. :-) But trying to wrap my head around it.",no
188,https://stackoverflow.com/questions/29815636,When should I use them?,/** and /* in Java Comments,What's the difference between : -CODE- . and : -CODE- . in Java? When should I use them?,no
189,https://stackoverflow.com/questions/2404426,I want to use leiningen to build and develop my clojure project.,leiningen - how to add dependencies for local jars?,"I want to use leiningen to build and develop my clojure project. Is there a way to modify project.clj to tell it to pick some jars from local directories? I have some proprietary jars that cannot be uploaded to public repos. Also, can leiningen be used to maintain a ""lib"" directory for clojure projects? If a bunch of my clojure projects share the same jars, I don't want to maintain a separate copy for each of them. Thanks.",no
190,https://stackoverflow.com/questions/15150133,"[4]Usually we use JMS to connect Message brokers like RabbitMQ, ActiveMQ, etc.",JMS and AMQP - RabbitMQ,"I am trying to understand what JMS and how it is connected to AMQP terminology. I know JMS is an API and AMQP is a protocol. Here are my assumptions (and questions as well) [1]RabbitMQ uses AMQP protocol (rather implements AMQP protocol). [2]Java clients need to use AMQP protocol client libraries to connect / use RabbitMQ. [3]Where does JMS API come into play here? JMS API should use AMQP client libraries to connect to RabbitMQ?. [4]Usually we use JMS to connect Message brokers like RabbitMQ, ActiveMQ, etc. Then what is the default protocol used here instead of AMQP?. Some of the above may be dumb. :-) But trying to wrap my head around it.",no
191,https://stackoverflow.com/questions/11815339,"Similarly when we want to load prototype bean, we will use same webapplication context to load it.",Role/Purpose of ContextLoaderListener in Spring?,"I am learning Spring Framework which is being used in my project. I found the ContextLoaderListener entry in my web.xml file. But could not figure out how exactly it helps a developer? In the official documentation of ContextLoaderListener it says it is to start WebApplicationContext. Regarding WebApplicationContext JavaDocs say: -CODE- . But I am not able to understand what I am achieving with ContextLoaderListener which internally initializes the WebApplicationContext ? As per my understanding, ContextLoaderListener reads the Spring configuration file (with value given against contextConfigLocation in web.xml), parses it and loads the singleton bean defined in that config file. Similarly when we want to load prototype bean, we will use same webapplication context to load it. So we initialize the webapplication with ContextLoaderListener so that we read/parse/validate the config file in advance and whenever we wan to inject dependency we can straightaway do it without any delay. Is this understanding correct?",no
192,https://stackoverflow.com/questions/2306190,I know I want to use Java.,Java Desktop application: SWT vs. Swing,"I'm a web developer at day and thinking about building my first real desktop application. The idea is to build a tool that automates a very repetitive task in a web application where no API is available. I know I want to use Java. I used it before for web stuff, know the syntax pretty well and want the application to be cross plattform as easy as possible. Where I'm not so sure is if I should use SWT or Swing. As my main audience uses Windows, I want to look it as native as possible there. Linux and Mac should work, but the looks are not so important here. So what are the arguments for and against each UI Framework, Swing or SWT? Thanks. PS: I develop on Windows using Eclipse. But was thinking about playing with Netbeans.",no
193,https://stackoverflow.com/questions/44322178,Should I use default location (false value) ?,Room - Schema export directory is not provided to the annotation processor so we cannot export the schema,"I am using Android Database Component Room. I've configured everything, but when I compile, Android Studio gives me this warning: -CODE- . As I understand it is location where DB file will be located. How can it affect my app ? What is best practice here ? Should I use default location (false value) ?",no
194,https://stackoverflow.com/questions/2427883,where to use each case?,Clone() vs Copy constructor- which is recommended in java,clone method vs copy constructor in java. which one is correct solution. where to use each case?,yes
195,https://stackoverflow.com/questions/10291949,How am I able to directly use display() in class B?,Are static methods inherited in Java?,"I was reading A Programmer閳ユ獨 Guide to Java閳?SCJP Certification by Khalid Mughal. In the Inheritance chapter, it explains that: -CODE- . It also mentions that static methods are not inherited. But the code below is perfectlly fine: -CODE- . How am I able to directly use display() in class B? Even more, B.display() also works. Does the book's explanation only apply to instance methods?",yes
196,https://stackoverflow.com/questions/2635839,JUnit confusion: use 'extends TestCase' or '@Test'?,JUnit confusion: use 'extends TestCase' or '@Test'?,"I've found the proper use (or at least the documentation) of JUnit very confusing. This question serves both as a future reference and as a real question. If I've understood correctly, there are two main approaches to create and run a JUnit test: Approach A (JUnit 3-style): create a class that extends TestCase, and start test methods with the word test. When running the class as a JUnit Test (in Eclipse), all methods starting with the word test are automatically run. -CODE- . Approach B (JUnit 4-style): create a 'normal' class and prepend a @Test annotation to the method. Note that you do NOT have to start the method with the word test. -CODE- . Mixing the two seems not to be a good idea, see e.g. this stackoverflow question: Now, my questions(s): [1]What is the preferred approach, or when would you use one instead of the other?. [2]Approach B allows for testing for exceptions by extending the @Test annotation like in @Test(expected = ArithmeticException.class). But how do you test for exceptions when using approach A?. [3]When using approach A, you can group a number of test classes in a test suite like this: TestSuite suite = new TestSuite(""All tests""); suite.addTestSuite(DummyTestA.class); suite.addTestSuite(DummyTestAbis.class); But this can't be used with approach B (since each testclass should subclass TestCase). What is the proper way to group tests for approach B?. Edit: I've added the JUnit versions to both approaches.",yes
197,https://stackoverflow.com/questions/1945213,I like to use Eclipse's shortcut Ctrl,What is Eclipse's Ctrl+O (Show Outline) shortcut equivalent in IntelliJ IDEA?,I like to use Eclipse's shortcut Ctrl + O which outlines the current source. Is there an equivalent shortcut in IntelliJ IDEA? It opens a dialog which allows for quick search of methods and fields in a class.,yes
198,https://stackoverflow.com/questions/906402,How to import an existing x509 certificate and private key in Java keystore to use in SSL?,How to import an existing x509 certificate and private key in Java keystore to use in SSL?,"I have this in activemq config: -CODE- . I have a pair of x509 cert and a key file. How do I import those two to be used in ssl and ssl+stomp connectors? All examples i could google always generate the key themselves, but I already have a key. I have tried: -CODE- . but this only imports the certificate and not the key file and results in . 2009-05-25 13:16:24,270 [localhost:61612] ERROR TransportConnector - Could not accept connection : No available certificate or key corresponds to the SSL cipher suites which are enabled. I have tried concatenating the cert and the key but got the same result. How do I import the key?",yes
199,https://stackoverflow.com/questions/766559,I don't know what to use them for.,When do you use varargs in Java?,"I'm afraid of varargs. I don't know what to use them for. Plus, it feels dangerous to let people pass as many arguments as they want. What's an example of a context that would be a good place to use them?",yes
200,https://stackoverflow.com/questions/925423,I tend to use String.format but occasionally will slip and use a concat.,Is it better practice to use String.format over string Concatenation in Java?,"Is there a perceptible difference between using String.Format and string concatenation in Java? I tend to use String.format but occasionally will slip and use a concat. I was wondering if one was better than the other. The way I see it, String.Format gives you more power in ""formatting"" the string; and concatenation means you don't have to worry about accidentally putting in an extra %s or missing one out. String.format is also shorter. Which one is more readable depends on how your head works.",yes
201,https://stackoverflow.com/questions/5857812,"Long vs Integer, long vs int, what to use and when?","Long vs Integer, long vs int, what to use and when?","Sometimes I see API's using long or Long or int or Integer, and I can't figure how the decision is made for that? When should I choose what?",yes
